id	layer	num1	num2	num3	lon	pos	Station	st_x	st_y	lat	proximity_to_metro
streets_8023	streets	None	None	None	None	(24.636730334091101, 46.7146577836182)	None	46.7146577836	24.6367303341	None	None
streets_8022	streets	None	None	None	None	(24.7526091855548, 46.816898492825601)	None	46.8168984928	24.7526091856	None	None
streets_8029	streets	None	None	None	None	(24.699591125080399, 46.816194010881901)	None	46.8161940109	24.6995911251	None	None
streets_8028	streets	None	None	None	None	(24.7570099010427, 46.6747971713474)	None	46.6747971713	24.757009901	None	None
streets_6416	streets	None	None	None	None	(24.553553129848105, 46.866109175051605)	None	46.8661091751	24.5535531298	None	None
taz_12280	taz	3287	267	705	46.665405	(24.747664, 46.665405)	None	None	None	24.747664	0.627249347406
taz_12282	taz	3283	5085	682	46.66105	(24.761872, 46.661050000000003)	None	None	None	24.761872	0.928975577735
taz_12283	taz	3284	5194	58	46.657962	(24.754348999999998, 46.657961999999998)	None	None	None	24.754349	0.222564834425
streets_12346	streets	None	None	None	None	(24.791986559336401, 46.859721757127105)	None	46.8597217571	24.7919865593	None	None
streets_12347	streets	None	None	None	None	(24.758852861017999, 46.585932569864205)	None	46.5859325699	24.758852861	None	None
streets_12340	streets	None	None	None	None	(24.754059450576896, 46.716791629197701)	None	46.7167916292	24.7540594506	None	None
streets_12341	streets	None	None	None	None	(24.6711207844942, 46.699420203255904)	None	46.6994202033	24.6711207845	None	None
taz_1321	taz	3302	6985	71	46.666611	(24.737217000000001, 46.666610999999996)	None	None	None	24.737217	0.471286273458
taz_9889	taz	2494	7655	1161	46.703417	(24.656896, 46.703417000000002)	None	None	None	24.656896	0.28521828093
taz_9888	taz	2493	584	1161	46.705272	(24.657188000000001, 46.705271999999994)	None	None	None	24.657188	0.0945906469328
taz_2675	taz	990	4475	566	46.63123	(24.807226999999997, 46.631230000000002)	None	None	None	24.807227	0.986600742847
taz_4884	taz	3383	3418	108	46.696308	(24.67305, 46.696308000000002)	None	None	None	24.67305	0.499983295565
taz_4881	taz	3386	6788	1035	46.692672	(24.677364000000001, 46.692671999999995)	None	None	None	24.677364	1.09634033924
taz_4882	taz	3385	5539	108	46.694397	(24.675267999999999, 46.694396999999995)	None	None	None	24.675268	0.807401194652
taz_4883	taz	3384	6787	108	46.690423	(24.676417999999998, 46.690422999999996)	None	None	None	24.676418	1.15434373665
streets_5197	streets	None	None	None	None	(24.728534048762103, 46.778175891775099)	None	46.7781758918	24.7285340488	None	None
taz_2676	taz	991	7434	566	46.639125	(24.810499, 46.639125)	None	None	None	24.810499	1.57388131915
taz_2671	taz	997	4624	562	46.628399	(24.797172, 46.628399000000002)	None	None	None	24.797172	0.326344547721
streets_5198	streets	None	None	None	None	(24.739369710953898, 46.815344235198296)	None	46.8153442352	24.739369711	None	None
taz_2670	taz	996	5896	562	46.621766	(24.793973999999999, 46.621766000000001)	None	None	None	24.793974	0.966235036456
taz_2673	taz	999	10711	560	46.61417	(24.790904999999999, 46.614170000000001)	None	None	None	24.790905	1.79574541125
taz_2672	taz	998	2957	560	46.617683	(24.783207999999998, 46.617683)	None	None	None	24.783208	1.54391645838
streets_11068	streets	None	None	None	None	(24.569988524878898, 46.767758070639296)	None	46.7677580706	24.5699885249	None	None
streets_11069	streets	None	None	None	None	(24.633412492730304, 46.764384193311102)	None	46.7643841933	24.6334124927	None	None
streets_14180	streets	None	None	None	None	(24.783802224794602, 46.739398225147106)	None	46.7393982251	24.7838022248	None	None
streets_14181	streets	None	None	None	None	(24.7082517154249, 46.574722878565105)	None	46.5747228786	24.7082517154	None	None
streets_10872	streets	None	None	None	None	(24.592122455023798, 46.725755290758293)	None	46.7257552908	24.592122455	None	None
streets_10873	streets	None	None	None	None	(24.988825927624102, 46.683201153430701)	None	46.6832011534	24.9888259276	None	None
streets_10874	streets	None	None	None	None	(24.983632249166899, 46.662516988054293)	None	46.6625169881	24.9836322492	None	None
streets_10875	streets	None	None	None	None	(24.653516301455198, 46.706022067001399)	None	46.706022067	24.6535163015	None	None
streets_10876	streets	None	None	None	None	(24.727859391785397, 46.8238165900827)	None	46.8238165901	24.7278593918	None	None
streets_10877	streets	None	None	None	None	(24.715304666725999, 46.757124898830206)	None	46.7571248988	24.7153046667	None	None
streets_10878	streets	None	None	None	None	(24.683826216721201, 46.753250027951005)	None	46.753250028	24.6838262167	None	None
streets_10879	streets	None	None	None	None	(24.734138534950198, 46.668622764459897)	None	46.6686227645	24.734138535	None	None
streets_4821	streets	None	None	None	None	(24.674338061495398, 46.725485694927208)	None	46.7254856949	24.6743380615	None	None
streets_4820	streets	None	None	None	None	(24.569999329188999, 46.867576716515998)	None	46.8675767165	24.5699993292	None	None
streets_4823	streets	None	None	None	None	(24.741196811275898, 46.648437765368996)	None	46.6484377654	24.7411968113	None	None
streets_4822	streets	None	None	None	None	(24.656299580479104, 46.564774973840507)	None	46.5647749738	24.6562995805	None	None
streets_4825	streets	None	None	None	None	(24.7663909511528, 46.745365424243495)	None	46.7453654242	24.7663909512	None	None
streets_4824	streets	None	None	None	None	(24.8393841479811, 46.634893772252902)	None	46.6348937723	24.839384148	None	None
streets_11691	streets	None	None	None	None	(24.817120285540298, 46.569009265783208)	None	46.5690092658	24.8171202855	None	None
streets_11690	streets	None	None	None	None	(24.823091614953299, 46.575800830083502)	None	46.5758008301	24.823091615	None	None
streets_14002	streets	None	None	None	None	(24.503795638271701, 46.940661588751603)	None	46.9406615888	24.5037956383	None	None
taz_2268	taz	1397	445	778	46.847112	(24.802056, 46.847112000000003)	None	None	None	24.802056	1.54130779324
taz_2269	taz	1398	5571	459	46.838708	(24.774010999999998, 46.838708000000004)	None	None	None	24.774011	2.09874906672
taz_2266	taz	1399	1527	459	46.837453	(24.776837, 46.837453000000004)	None	None	None	24.776837	1.76215070651
taz_2267	taz	1400	4702	459	46.847769	(24.776773000000002, 46.847769)	None	None	None	24.776773	2.29782083052
taz_2264	taz	1401	8801	458	46.851371	(24.781676000000001, 46.851371)	None	None	None	24.781676	2.23591643872
taz_2265	taz	1402	4701	458	46.84413	(24.783296, 46.84413)	None	None	None	24.783296	1.53137596976
taz_1618	taz	680	9840	386	46.700532	(24.536448, 46.700532000000003)	None	None	None	24.536448	6.78438616704
streets_10259	streets	None	None	None	None	(24.633876615289001, 46.582111776094798)	None	46.5821117761	24.6338766153	None	None
taz_1619	taz	685	7190	1475	46.815544	(24.632072000000001, 46.815544000000003)	None	None	None	24.632072	5.9900073629
streets_6074	streets	None	None	None	None	(24.5129938418069, 46.637523609654892)	None	46.6375236097	24.5129938418	None	None
streets_6075	streets	None	None	None	None	(24.722419190314103, 46.830899829720202)	None	46.8308998297	24.7224191903	None	None
streets_6076	streets	None	None	None	None	(24.6986980164878, 46.718979641292002)	None	46.7189796413	24.6986980165	None	None
streets_6077	streets	None	None	None	None	(24.696444740777899, 46.7809714425374)	None	46.7809714425	24.6964447408	None	None
streets_6070	streets	None	None	None	None	(24.608934650549998, 46.6646151476643)	None	46.6646151477	24.6089346505	None	None
streets_6071	streets	None	None	None	None	(24.631462895088703, 46.7652933268186)	None	46.7652933268	24.6314628951	None	None
streets_6072	streets	None	None	None	None	(24.577217911772397, 46.885232945114701)	None	46.8852329451	24.5772179118	None	None
streets_6073	streets	None	None	None	None	(24.750925227091102, 46.708512625242996)	None	46.7085126252	24.7509252271	None	None
streets_6079	streets	None	None	None	None	(24.529919047488605, 46.902931095824499)	None	46.9029310958	24.5299190475	None	None
streets_7033	streets	None	None	None	None	(24.673470372447802, 46.627916491389598)	None	46.6279164914	24.6734703724	None	None
streets_7032	streets	None	None	None	None	(24.632847067246999, 46.679757732875998)	None	46.6797577329	24.6328470672	None	None
streets_7031	streets	None	None	None	None	(24.8018119943108, 46.687181612647294)	None	46.6871816126	24.8018119943	None	None
streets_7030	streets	None	None	None	None	(24.5533087127668, 46.9221922218019)	None	46.9221922218	24.5533087128	None	None
streets_7037	streets	None	None	None	None	(24.597148327041502, 46.734481472309895)	None	46.7344814723	24.597148327	None	None
streets_7036	streets	None	None	None	None	(24.757580437217101, 46.629615942524097)	None	46.6296159425	24.7575804372	None	None
streets_7035	streets	None	None	None	None	(24.776836707696901, 46.837452682850198)	None	46.8374526829	24.7768367077	None	None
streets_7034	streets	None	None	None	None	(24.733107516330499, 46.5692868990674)	None	46.5692868991	24.7331075163	None	None
streets_7039	streets	None	None	None	None	(24.567865243064297, 46.758049474753399)	None	46.7580494748	24.5678652431	None	None
streets_7038	streets	None	None	None	None	(24.982712069385098, 46.564819472738101)	None	46.5648194727	24.9827120694	None	None
taz_4302	taz	4175	1901	674	46.666029	(24.729979999999998, 46.666028999999995)	None	None	None	24.72998	0.210125577077
taz_1612	taz	2201	6306	360	46.817642	(24.724074999999999, 46.817641999999999)	None	None	None	24.724075	0.624449242445
taz_4859	taz	2148	9978	1365	46.730632	(24.594735, 46.730632)	None	None	None	24.594735	0.633568022866
taz_1613	taz	2194	20	994	46.812269	(24.727338, 46.812269000000001)	None	None	None	24.727338	0.337347120129
streets_14405	streets	None	None	None	None	(24.5537272230324, 46.675305927026798)	None	46.675305927	24.553727223	None	None
streets_14404	streets	None	None	None	None	(24.8020387403784, 46.807862836187894)	None	46.8078628362	24.8020387404	None	None
streets_14407	streets	None	None	None	None	(24.7348650558815, 46.787690026783601)	None	46.7876900268	24.7348650559	None	None
streets_14406	streets	None	None	None	None	(24.780371478806895, 46.644932274581798)	None	46.6449322746	24.7803714788	None	None
streets_14401	streets	None	None	None	None	(24.815174580882697, 46.718899161140499)	None	46.7188991611	24.8151745809	None	None
streets_14400	streets	None	None	None	None	(24.592428726537598, 46.763601219499101)	None	46.7636012195	24.5924287265	None	None
streets_14403	streets	None	None	None	None	(24.6627220867347, 46.687364276539299)	None	46.6873642765	24.6627220867	None	None
streets_14402	streets	None	None	None	None	(24.8343160959238, 46.813390030169707)	None	46.8133900302	24.8343160959	None	None
taz_14953	taz	383	8568	541	46.642621	(24.851842999999999, 46.642621000000005)	None	None	None	24.851843	3.8102353224
streets_14409	streets	None	None	None	None	(24.678176974509501, 46.750692665282898)	None	46.7506926653	24.6781769745	None	None
streets_14408	streets	None	None	None	None	(24.677995801449701, 46.755577032997998)	None	46.755577033	24.6779958014	None	None
taz_4853	taz	1530	484	180	46.681643	(24.640591000000001, 46.681643000000001)	None	None	None	24.640591	2.73626812346
taz_1610	taz	2199	2672	352	46.790696	(24.724095999999999, 46.790696000000004)	None	None	None	24.724096	2.10562576997
taz_4852	taz	1529	7058	180	46.679052	(24.639315, 46.679051999999999)	None	None	None	24.639315	2.73921915653
taz_4851	taz	1528	8212	180	46.679797	(24.637451000000002, 46.679797000000001)	None	None	None	24.637451	2.52454537238
taz_4850	taz	1527	9106	1029	46.661864	(24.660304, 46.661864000000001)	None	None	None	24.660304	3.81944321405
taz_4857	taz	2147	3091	1365	46.736207	(24.591132999999999, 46.736207)	None	None	None	24.591133	0.188441199296
taz_12368	taz	2095	10451	1275	46.708426	(24.612065999999999, 46.708426000000003)	None	None	None	24.612066	1.24671973551
streets_9509	streets	None	None	None	None	(24.509605202872802, 46.683313807554796)	None	46.6833138076	24.5096052029	None	None
streets_9508	streets	None	None	None	None	(24.6334621289007, 46.799241242550401)	None	46.7992412426	24.6334621289	None	None
taz_1611	taz	2202	7805	360	46.819674	(24.725328000000001, 46.819673999999999)	None	None	None	24.725328	0.83598548542
taz_4855	taz	1532	1960	169	46.695925	(24.590218, 46.695925000000003)	None	None	None	24.590218	3.0168409264
taz_4854	taz	1531	2269	169	46.699766	(24.586994000000001, 46.699765999999997)	None	None	None	24.586994	3.0201647033
streets_9505	streets	None	None	None	None	(24.565989979415399, 46.759168512380199)	None	46.7591685124	24.5659899794	None	None
streets_9507	streets	None	None	None	None	(24.645423813372698, 46.745174068281706)	None	46.7451740683	24.6454238134	None	None
streets_9506	streets	None	None	None	None	(24.599907299341801, 46.739510781228802)	None	46.7395107812	24.5999072993	None	None
streets_5145	streets	None	None	None	None	(24.661155511175998, 46.6845526809321)	None	46.6845526809	24.6611555112	None	None
streets_5144	streets	None	None	None	None	(24.779268779485303, 46.787770012602202)	None	46.7877700126	24.7792687795	None	None
taz_7143	taz	2622	1342	1391	46.615611	(24.587209000000001, 46.615611000000001)	None	None	None	24.587209	0.907275276671
taz_7144	taz	2621	1342	1392	46.615611	(24.587209000000001, 46.615611000000001)	None	None	None	24.587209	0.907275276671
streets_5147	streets	None	None	None	None	(24.8297440336022, 46.698415580313302)	None	46.6984155803	24.8297440336	None	None
taz_7146	taz	2619	5785	1394	46.607811	(24.578925000000002, 46.607810999999998)	None	None	None	24.578925	1.87619291303
taz_7147	taz	2618	9508	1395	46.622681	(24.582294000000001, 46.622681)	None	None	None	24.582294	0.618475092769
taz_1616	taz	1553	748	163	46.640038	(24.573192000000002, 46.640037999999997)	None	None	None	24.573192	1.81699526123
streets_5146	streets	None	None	None	None	(24.629882802974201, 46.677757088716298)	None	46.6777570887	24.629882803	None	None
taz_3653	taz	3099	4217	1069	46.701601	(24.665254000000001, 46.701601000000004)	None	None	None	24.665254	0.350146143826
taz_3654	taz	3100	4390	1068	46.702074	(24.661879000000003, 46.702073999999996)	None	None	None	24.661879	0.332548193673
taz_3655	taz	3101	2502	1068	46.700565	(24.662113000000002, 46.700565000000005)	None	None	None	24.662113	0.450956662855
taz_3656	taz	3102	1113	1068	46.702529	(24.66263, 46.702528999999998)	None	None	None	24.66263	0.247353144926
taz_3657	taz	3095	9454	1060	46.694335	(24.665589000000001, 46.694334999999995)	None	None	None	24.665589	0.553023593189
taz_9438	taz	4016	7725	197	46.70202	(24.640876000000002, 46.702020000000005)	None	None	None	24.640876	1.05113662833
taz_9437	taz	4015	9725	198	46.704068	(24.647226999999997, 46.704067999999999)	None	None	None	24.647227	0.55001984334
taz_1617	taz	681	4301	386	46.702123	(24.542883, 46.702123)	None	None	None	24.542883	6.15096035221
streets_3995	streets	None	None	None	None	(24.703929715980397, 46.6815769980211)	None	46.681576998	24.703929716	None	None
streets_5149	streets	None	None	None	None	(24.868050340037698, 46.849657450045996)	None	46.84965745	24.86805034	None	None
streets_5148	streets	None	None	None	None	(24.753597981411399, 46.679949158245705)	None	46.6799491582	24.7535979814	None	None
taz_2019	taz	1195	1916	398	46.77587	(24.526329, 46.775869999999998)	None	None	None	24.526329	1.4586926048
taz_2018	taz	1238	8440	950	46.819672	(24.669904000000002, 46.819671999999997)	None	None	None	24.669904	2.8478532023
