id	layer	num1	num2	num3	intermodality	lon	pos	Station	st_x	st_y	lat
streets_4829	streets	None	None	None	None	None	(24.8011355024508, 46.556997419317504)	None	46.5569974193	24.8011355025	None
streets_4828	streets	None	None	None	None	None	(24.7516492264589, 46.8338132465519)	None	46.8338132466	24.7516492265	None
streets_11699	streets	None	None	None	None	None	(24.7047290677581, 46.64489832063129)	None	46.6448983206	24.7047290678	None
streets_4821	streets	None	None	None	None	None	(24.5866909256357, 46.7823696942259)	None	46.7823696942	24.5866909256	None
streets_4820	streets	None	None	None	None	None	(24.9834646715799, 46.6627679530329)	None	46.662767953	24.9834646716	None
streets_4822	streets	None	None	None	None	None	(24.827468293705, 46.6063595157261)	None	46.6063595157	24.8274682937	None
streets_4825	streets	None	None	None	None	None	(24.769028313797303, 46.786433641664495)	None	46.7864336417	24.7690283138	None
streets_4824	streets	None	None	None	None	None	(24.6038306251241, 46.7233381398866)	None	46.7233381399	24.6038306251	None
streets_4827	streets	None	None	None	None	None	(24.6036541071565, 46.788627701333894)	None	46.7886277013	24.6036541072	None
streets_4826	streets	None	None	None	None	None	(24.6374511851299, 46.6797967895634)	None	46.6797967896	24.6374511851	None
streets_14002	streets	None	None	None	None	None	(24.7193770112752, 46.679267622427396)	None	46.6792676224	24.7193770113	None
taz_2267	taz	673	1878	388	0.608296016969	46.750125	(24.501746, 46.750125)	None	None	None	24.501746
taz_2264	taz	1015	5826	131	0.128211171341	46.762933	(24.752699, 46.762933000000004)	None	None	None	24.752699
streets_10254	streets	None	None	None	None	None	(24.9166522875643, 46.9637693955947)	None	46.9637693956	24.9166522876	None
streets_10255	streets	None	None	None	None	None	(24.737125001979198, 46.698155519538794)	None	46.6981555195	24.737125002	None
streets_10256	streets	None	None	None	None	None	(24.775425259748502, 46.670673163829406)	None	46.6706731638	24.7754252597	None
streets_10257	streets	None	None	None	None	None	(24.686831731014102, 46.83806126268471)	None	46.8380612627	24.686831731	None
streets_10250	streets	None	None	None	None	None	(24.822418946223397, 46.6886960595984)	None	46.6886960596	24.8224189462	None
streets_10251	streets	None	None	None	None	None	(24.686186910147, 46.7488269312328)	None	46.7488269312	24.6861869101	None
streets_10252	streets	None	None	None	None	None	(24.534687026683198, 46.446046128091)	None	46.4460461281	24.5346870267	None
streets_10253	streets	None	None	None	None	None	(24.559848200578102, 46.912023254470796)	None	46.9120232545	24.5598482006	None
streets_10258	streets	None	None	None	None	None	(24.740518963497895, 46.696439991987)	None	46.696439992	24.7405189635	None
streets_10259	streets	None	None	None	None	None	(24.511999775436898, 46.9308349587719)	None	46.9308349588	24.5119997754	None
streets_6074	streets	None	None	None	None	None	(24.6400866815495, 46.71743930376929)	None	46.7174393038	24.6400866815	None
streets_6075	streets	None	None	None	None	None	(24.7774561226647, 46.8364537610193)	None	46.836453761	24.7774561227	None
streets_6076	streets	None	None	None	None	None	(24.7828019619673, 46.6881680835958)	None	46.6881680836	24.782801962	None
streets_6077	streets	None	None	None	None	None	(24.781266107059604, 46.7777448970209)	None	46.777744897	24.7812661071	None
streets_6070	streets	None	None	None	None	None	(24.786684146092, 46.689187373933)	None	46.6891873739	24.7866841461	None
streets_6071	streets	None	None	None	None	None	(24.7413115258112, 46.5914609787724)	None	46.5914609788	24.7413115258	None
streets_6072	streets	None	None	None	None	None	(24.629841445582198, 46.710876945394)	None	46.7108769454	24.6298414456	None
streets_6073	streets	None	None	None	None	None	(24.9130171383675, 46.7183927910032)	None	46.718392791	24.9130171384	None
taz_9951	taz	104	7118	695	0.376148951214	46.81396	(24.932747, 46.813959999999994)	None	None	None	24.932747
streets_7033	streets	None	None	None	None	None	(24.784839885577803, 46.74081209358621)	None	46.7408120936	24.7848398856	None
streets_7032	streets	None	None	None	None	None	(24.7714855807263, 46.6492828754601)	None	46.6492828755	24.7714855807	None
streets_7031	streets	None	None	None	None	None	(24.6086297416963, 46.7267248912004)	None	46.7267248912	24.6086297417	None
streets_7030	streets	None	None	None	None	None	(24.6465223206454, 46.55745657012779)	None	46.5574565701	24.6465223206	None
streets_7037	streets	None	None	None	None	None	(24.6461118957274, 46.562419568553)	None	46.5624195686	24.6461118957	None
streets_7036	streets	None	None	None	None	None	(24.659841542810195, 46.7406136970018)	None	46.740613697	24.6598415428	None
streets_7035	streets	None	None	None	None	None	(24.676502052216, 46.729076422831106)	None	46.7290764228	24.6765020522	None
streets_7034	streets	None	None	None	None	None	(24.7315242866166, 46.5988503912824)	None	46.5988503913	24.7315242866	None
streets_7039	streets	None	None	None	None	None	(24.812724783358604, 46.7595300274434)	None	46.7595300274	24.8127247834	None
streets_7038	streets	None	None	None	None	None	(24.7649456536344, 46.740965999047006)	None	46.740965999	24.7649456536	None
taz_6507	taz	3677	480	473	0.240395946264	46.651391	(24.581115, 46.651391)	None	None	None	24.581115
taz_14753	taz	33	6442	1382	0.493754419043	46.562426	(24.583567000000002, 46.562426)	None	None	None	24.583567
streets_6273	streets	None	None	None	None	None	(24.841599292335502, 46.6356458016109)	None	46.6356458016	24.8415992923	None
streets_6270	streets	None	None	None	None	None	(24.6904340861132, 46.797054361213895)	None	46.7970543612	24.6904340861	None
streets_14405	streets	None	None	None	None	None	(24.573832509907998, 46.7746712736567)	None	46.7746712737	24.5738325099	None
streets_14404	streets	None	None	None	None	None	(24.798889064944802, 46.6334677956434)	None	46.6334677956	24.7988890649	None
streets_6271	streets	None	None	None	None	None	(24.629183853487, 46.7778771414152)	None	46.7778771414	24.6291838535	None
streets_14401	streets	None	None	None	None	None	(24.698884578173498, 46.7743154682671)	None	46.7743154683	24.6988845782	None
streets_14400	streets	None	None	None	None	None	(24.696483378782503, 46.7752338916198)	None	46.7752338916	24.6964833788	None
streets_14403	streets	None	None	None	None	None	(24.6507585914532, 46.6859654153866)	None	46.6859654154	24.6507585915	None
streets_14409	streets	None	None	None	None	None	(24.7269216380919, 46.6934320367808)	None	46.6934320368	24.7269216381	None
streets_14408	streets	None	None	None	None	None	(24.7573011552468, 46.811167829557505)	None	46.8111678296	24.7573011552	None
taz_4852	taz	2513	7400	226	0.213056799434	46.70359	(24.655706, 46.703590000000005)	None	None	None	24.655706
streets_14727	streets	None	None	None	None	None	(24.671715229049102, 46.71918328280311)	None	46.7191832828	24.671715229	None
streets_14720	streets	None	None	None	None	None	(24.758686156620804, 46.6774967952952)	None	46.6774967953	24.7586861566	None
streets_5145	streets	None	None	None	None	None	(24.6804322391467, 46.7678091464122)	None	46.7678091464	24.6804322391	None
streets_5144	streets	None	None	None	None	None	(24.752963951328603, 46.7074813236664)	None	46.7074813237	24.7529639513	None
streets_14721	streets	None	None	None	None	None	(24.7545263269522, 46.831656853098096)	None	46.8316568531	24.754526327	None
streets_5143	streets	None	None	None	None	None	(24.767849076290602, 46.6632541651678)	None	46.6632541652	24.7678490763	None
taz_9436	taz	176	43	650	0.424699505067	46.895801	(24.867684, 46.895801)	None	None	None	24.867684
streets_5149	streets	None	None	None	None	None	(24.667056019375, 46.6883661734212)	None	46.6883661734	24.6670560194	None
streets_5148	streets	None	None	None	None	None	(24.7872809118775, 46.746922906994705)	None	46.746922907	24.7872809119	None
streets_14723	streets	None	None	None	None	None	(24.546678682870198, 46.6857497715999)	None	46.6857497716	24.5466786829	None
taz_2019	taz	1606	9220	763	0.177940136696	46.753471	(24.781117000000002, 46.753471000000005)	None	None	None	24.781117
taz_2018	taz	1603	147	893	0.16356351638	46.780917	(24.76026, 46.780916999999995)	None	None	None	24.76026
metro_4367	metro	None	None	None	None	46.671664	(24.721466, 46.671664)	1-9	None	None	24.721466
metro_4366	metro	None	None	None	None	46.826367	(24.70121, 46.826367)	6-11	None	None	24.70121
metro_4361	metro	None	None	None	None	46.718148	(24.657359, 46.718148)	5-10	None	None	24.657359
metro_4360	metro	None	None	None	None	46.715546	(24.647769, 46.715546)	5-11	None	None	24.647769
metro_4363	metro	None	None	None	None	46.560442	(24.586423999999997, 46.560442)	3-2	None	None	24.586424
metro_4362	metro	None	None	None	None	46.718739	(24.66834, 46.718739)	5-9	None	None	24.66834
taz_2011	taz	3470	1196	839	0.178882865897	46.676955	(24.697742, 46.676955)	None	None	None	24.697742
taz_2013	taz	3467	4986	33	0.130567994344	46.679078	(24.693457000000002, 46.679078000000004)	None	None	None	24.693457
taz_2012	taz	1495	11	320	0.357765731794	46.747107	(24.645512, 46.747107)	None	None	None	24.645512
taz_2015	taz	3468	10555	33	0.130567994344	46.677462	(24.694166, 46.677462)	None	None	None	24.694166
taz_2014	taz	2804	9281	938	0.210228611831	46.795096	(24.689918, 46.795096)	None	None	None	24.689918
taz_2017	taz	1604	1619	893	0.29106764082	46.791315	(24.761354, 46.791315000000004)	None	None	None	24.761354
taz_2016	taz	515	1473	551	0.242988451567	46.615375	(24.901422, 46.615375)	None	None	None	24.901422
streets_6858	streets	None	None	None	None	None	(24.737643685089804, 46.7097138976336)	None	46.7097138976	24.7376436851	None
streets_6859	streets	None	None	None	None	None	(24.560378095544802, 46.4958644035999)	None	46.4958644036	24.5603780955	None
streets_6853	streets	None	None	None	None	None	(24.552175094386897, 46.668103073829)	None	46.6681030738	24.5521750944	None
streets_6850	streets	None	None	None	None	None	(24.7643624993177, 46.5802047011302)	None	46.5802047011	24.7643624993	None
streets_6851	streets	None	None	None	None	None	(24.636225483755396, 46.56517000733479)	None	46.5651700073	24.6362254838	None
streets_6856	streets	None	None	None	None	None	(24.8440015219734, 46.6896460642824)	None	46.6896460643	24.844001522	None
streets_6857	streets	None	None	None	None	None	(24.7134223092343, 46.789948502208794)	None	46.7899485022	24.7134223092	None
streets_6854	streets	None	None	None	None	None	(24.778535340850603, 46.86146314652839)	None	46.8614631465	24.7785353409	None
streets_6855	streets	None	None	None	None	None	(24.7782069075483, 46.7726708462379)	None	46.7726708462	24.7782069075	None
taz_8748	taz	3324	1321	804	0.257836436484	46.676327	(24.718078, 46.676327)	None	None	None	24.718078
taz_8743	taz	3329	1000	803	0.257836436484	46.679258	(24.719386, 46.679258000000004)	None	None	None	24.719386
taz_8742	taz	3328	1321	78	0.257836436484	46.676327	(24.718078, 46.676327)	None	None	None	24.718078
taz_8741	taz	3327	6154	78	0.379212821117	46.674318	(24.714794, 46.674318)	None	None	None	24.714794
taz_8740	taz	3194	1874	574	0.292717416922	46.637247	(24.787755999999998, 46.637246999999995)	None	None	None	24.787756
taz_8747	taz	2002	8946	1066	0.153900542069	46.699833	(24.656018, 46.699833)	None	None	None	24.656018
taz_8746	taz	3332	8536	832	0.380862597219	46.677599	(24.70838, 46.677599)	None	None	None	24.70838
taz_8745	taz	3331	7275	803	0.251473014377	46.679137	(24.722561, 46.679137)	None	None	None	24.722561
taz_8744	taz	3330	5885	803	0.313457459345	46.674037	(24.722582, 46.674037)	None	None	None	24.722582
streets_5504	streets	None	None	None	None	None	(24.645521637621002, 46.676088386672795)	None	46.6760883867	24.6455216376	None
streets_5507	streets	None	None	None	None	None	(24.8500252554322, 46.675064701778794)	None	46.6750647018	24.8500252554	None
streets_5506	streets	None	None	None	None	None	(24.759928559817, 46.682043414054)	None	46.6820434141	24.7599285598	None
streets_5501	streets	None	None	None	None	None	(24.670462573408297, 46.73057406150121)	None	46.7305740615	24.6704625734	None
streets_5503	streets	None	None	None	None	None	(24.716548046194, 46.8469470712956)	None	46.8469470713	24.7165480462	None
streets_5502	streets	None	None	None	None	None	(24.7756686501346, 46.599819045821505)	None	46.5998190458	24.7756686501	None
streets_3909	streets	None	None	None	None	None	(24.616615492514, 46.73146540071429)	None	46.7314654007	24.6166154925	None
streets_3908	streets	None	None	None	None	None	(24.826692984311, 46.8851654985742)	None	46.8851654986	24.8266929843	None
streets_3903	streets	None	None	None	None	None	(24.535177991108498, 46.8945146065253)	None	46.8945146065	24.5351779911	None
streets_3902	streets	None	None	None	None	None	(24.756718627281998, 46.678234199181205)	None	46.6782341992	24.7567186273	None
streets_3901	streets	None	None	None	None	None	(24.9346216999661, 46.5891063747328)	None	46.5891063747	24.9346217	None
streets_3900	streets	None	None	None	None	None	(24.592774450871, 46.6754315305979)	None	46.6754315306	24.5927744509	None
streets_3907	streets	None	None	None	None	None	(24.9752769174827, 46.491358742497795)	None	46.4913587425	24.9752769175	None
streets_3906	streets	None	None	None	None	None	(24.641613942987398, 46.7381358347853)	None	46.7381358348	24.641613943	None
streets_3905	streets	None	None	None	None	None	(24.6571092065221, 46.75628090957579)	None	46.7562809096	24.6571092065	None
streets_3904	streets	None	None	None	None	None	(24.679559315608, 46.662023943364495)	None	46.6620239434	24.6795593156	None
streets_10409	streets	None	None	None	None	None	(24.773435617485, 46.6395223347124)	None	46.6395223347	24.7734356175	None
streets_10408	streets	None	None	None	None	None	(24.7099102124462, 46.7030907391185)	None	46.7030907391	24.7099102124	None
taz_6954	taz	2217	625	1432	0.112656139524	46.717409	(24.577722, 46.717409)	None	None	None	24.577722
taz_6955	taz	2218	4075	1432	0.366250294603	46.719827	(24.579373999999998, 46.719827)	None	None	None	24.579374
streets_11611	streets	None	None	None	None	None	(24.576315411782797, 46.709889965957096)	None	46.709889966	24.5763154118	None
taz_6950	taz	2221	4729	1422	0.105114305916	46.684954	(24.547098000000002, 46.684954)	None	None	None	24.547098
taz_6951	taz	2222	3039	1422	0.105114305916	46.678118	(24.551784, 46.678118)	None	None	None	24.551784
taz_6952	taz	2213	1439	1433	0.107235446618	46.703517	(24.571948000000003, 46.703517)	None	None	None	24.571948
taz_6953	taz	2214	8420	1433	0.107235446618	46.696433	(24.572996, 46.696433)	None	None	None	24.572996
streets_12937	streets	None	None	None	None	None	(24.5970763826725, 46.692418458167296)	None	46.6924184582	24.5970763827	None
streets_12936	streets	None	None	None	None	None	(24.7410966022542, 46.7746212975131)	None	46.7746212975	24.7410966023	None
streets_12934	streets	None	None	None	None	None	(24.683750743931604, 46.55872116650679)	None	46.5587211665	24.6837507439	None
streets_12939	streets	None	None	None	None	None	(24.741883064638802, 46.7904800457166)	None	46.7904800457	24.7418830646	None
streets_12938	streets	None	None	None	None	None	(24.6253886458928, 46.746810899230006)	None	46.7468108992	24.6253886459	None
streets_9088	streets	None	None	None	None	None	(24.593707523399, 46.6858718079229)	None	46.6858718079	24.5937075234	None
streets_9089	streets	None	None	None	None	None	(24.7255138952765, 46.693164612938794)	None	46.6931646129	24.7255138953	None
streets_9084	streets	None	None	None	None	None	(24.6384580507258, 46.68744438627629)	None	46.6874443863	24.6384580507	None
streets_9085	streets	None	None	None	None	None	(24.6913381867006, 46.5817568604144)	None	46.5817568604	24.6913381867	None
streets_9086	streets	None	None	None	None	None	(24.8917976941153, 46.88689720722711)	None	46.8868972072	24.8917976941	None
streets_9087	streets	None	None	None	None	None	(24.809317111413804, 46.6833827210073)	None	46.683382721	24.8093171114	None
streets_9080	streets	None	None	None	None	None	(24.5859542745105, 46.659004964229794)	None	46.6590049642	24.5859542745	None
streets_9081	streets	None	None	None	None	None	(24.756593300701603, 46.7836294252736)	None	46.7836294253	24.7565933007	None
